date_time,city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,weather_condition,air_pressure_hpa,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
2024-02-01 07:00:00,London,Winter,4.1,71.0,24.8,50.4,Clear,992.0,Islington,2735.0,103.6,1.0,Low,Dry,2977.0
2024-01-15 15:00:00,London,Winter,-1.5,93.0,22.2,54.9,Clear,1019.8,Islington,1699.0,80.7,0.0,Low,Wet,498.0
2024-02-18 07:00:00,London,Winter,3.8,86.0,4.6,5.3,Clear,1015.2,Lambeth,1155.0,112.5,1.0,Low,Dry,83.0
2024-04-11 15:00:00,London,Spring,23.2,57.0,5.4,24.5,Storm,994.5,Lambeth,848.0,119.0,0.0,Low,Wet,9177.0
2024-02-16 11:00:00,London,Winter,-2.6,84.0,16.2,34.8,Clear,994.8,Hackney,289.0,112.1,0.0,Low,Wet,5180.0
2024-03-12 22:00:00,London,Spring,24.0,75.0,4.1,24.2,Clear,1007.6,Lambeth,1439.0,87.1,0.0,Low,Wet,8638.0
2024-02-04 13:00:00,London,Winter,3.2,93.0,17.0,23.6,Rain,1029.7,Westminster,1624.0,56.0,0.0,Low,Damaged,4764.0
2024-04-16 11:00:00,London,Spring,5.5,20.0,7.5,12.7,Clear,1017.4,Southwark,1699.0,73.0,0.0,Low,Damaged,3419.0
2024-01-18 08:00:00,London,Winter,-2.7,20.0,,,Clear,1002.5,Camden,4028.0,31.2,20.0,Medium,Snowy,1887.0
2024-03-21 22:00:00,London,Spring,6.9,63.0,1.6,43.6,Clear,1049.5,Westminster,1962.0,64.6,0.0,Low,Damaged,9930.0
2024-05-31 01:00:00,London,Spring,22.4,33.0,5.9,34.0,Clear,974.0,Southwark,438.0,107.5,0.0,Low,Damaged,6423.0
2024-03-05 21:00:00,London,Spring,20.0,54.0,8.7,19.2,Storm,1006.5,Camden,186.0,48.2,0.0,Low,Snowy,77.0
2024-02-20 09:00:00,London,Winter,11.3,83.0,12.2,69.8,Clear,975.6,Southwark,1982.0,61.7,0.0,Low,Damaged,1976.0
2024-05-04 01:00:00,London,Spring,13.2,72.0,0.6,25.4,Clear,991.4,Kensington,1268.0,113.7,0.0,Low,Wet,2534.0
2024-02-29 08:00:00,London,Winter,-0.7,78.0,13.1,44.9,Snow,979.4,Lambeth,10000.0,18.1,1.0,High,Damaged,6603.0
2024-02-13 07:00:00,London,Winter,5.2,74.0,4.0,1.8,Clear,977.9,Greenwich,4643.0,10.3,0.0,High,Damaged,9083.0
2024-01-04 12:00:00,London,Winter,-3.4,70.0,15.0,51.3,Clear,1015.1,Islington,909.0,41.5,0.0,Low,Snowy,7421.0
2024-06-21 02:00:00,London,Summer,24.1,40.0,1.9,67.0,Clear,988.1,Southwark,763.0,116.4,0.0,Low,Wet,3872.0
2024-01-14 21:00:00,London,Winter,11.2,73.0,,63.6,Clear,956.0,Islington,1681.0,,0.0,Low,Snowy,5897.0
2024-04-11 12:00:00,London,Spring,18.1,48.0,2.2,57.4,Fog,1020.1,Greenwich,322.0,92.8,0.0,Low,Snowy,2472.0
2024-06-30 03:00:00,London,Summer,11.4,51.0,8.3,34.1,Clear,959.2,Lambeth,1625.0,46.6,0.0,Low,Snowy,8625.0
2024-07-08 11:00:00,London,Summer,10.5,77.0,6.6,55.3,Clear,991.6,Chelsea,1256.0,113.1,0.0,Low,Dry,856.0
2024-02-29 04:00:00,London,Winter,7.0,89.0,5.6,53.7,Clear,973.7,Greenwich,10000.0,0.0,0.0,Low,Snowy,1047.0
2024-07-25 12:00:00,London,Summer,18.6,72.0,3.5,4.0,Fog,992.3,Kensington,324.0,41.1,0.0,Low,Wet,4238.0
2024-03-31 12:00:00,London,Spring,14.8,36.0,7.9,33.8,Snow,987.7,Kensington,1115.0,101.2,0.0,Low,Snowy,7671.0
2024-03-19 14:00:00,London,Spring,15.6,63.0,8.4,13.0,Clear,994.0,Greenwich,734.0,,0.0,Low,Snowy,3869.0
2024-03-19 02:00:00,London,Spring,23.8,20.0,9.5,27.7,Fog,1011.2,Westminster,1309.0,45.1,0.0,Low,Dry,6591.0
2024-04-01 02:00:00,London,Spring,19.0,26.0,3.9,28.8,Fog,985.9,Camden,531.0,107.4,0.0,Low,Snowy,8310.0
2024-07-13 11:00:00,London,Summer,20.1,45.0,8.3,58.1,Clear,1033.6,Kensington,1312.0,53.1,0.0,Low,Snowy,1981.0
2024-01-05 10:00:00,London,Winter,1.4,63.0,17.5,63.0,Snow,951.4,Westminster,1699.0,97.7,0.0,High,Dry,2844.0
2024-03-13 17:00:00,London,Spring,15.0,57.0,3.6,76.8,Storm,1017.3,Greenwich,1936.0,119.5,1.0,Low,Wet,1704.0
2024-03-12 17:00:00,London,Spring,6.7,31.0,5.0,,Rain,964.8,Lambeth,2109.0,104.0,0.0,Low,Dry,5800.0
2024-03-11 11:00:00,London,Spring,14.2,24.0,6.1,71.0,Fog,964.9,Camden,396.0,101.8,0.0,Low,Snowy,2969.0
2024-06-13 12:00:00,London,Summer,28.5,77.0,2.5,46.0,Snow,971.7,Greenwich,1518.0,59.3,0.0,Low,Damaged,4433.0
2024-05-18 11:00:00,London,Spring,24.9,29.0,1.7,59.1,Storm,1016.8,Chelsea,1160.0,103.2,0.0,Low,Wet,2052.0
2024-02-16 22:00:00,London,Winter,7.1,74.0,26.1,59.1,Rain,1014.8,Chelsea,1545.0,96.8,0.0,Low,Dry,4170.0
2024-07-10 03:00:00,London,Summer,12.1,28.0,5.5,15.0,Clear,959.7,Kensington,1978.0,105.4,0.0,High,Wet,8394.0
2024-03-10 13:00:00,London,Spring,16.0,66.0,3.5,50.7,Fog,1010.5,Westminster,1087.0,65.9,0.0,Low,Snowy,1389.0
2024-07-16 10:00:00,London,Summer,20.3,63.0,5.1,20.8,Clear,955.2,Kensington,1581.0,50.8,0.0,Low,Wet,9751.0
2024-02-20 20:00:00,London,Winter,7.7,71.0,26.0,41.0,Clear,996.8,Camden,898.0,47.1,0.0,Low,Damaged,6509.0
2024-02-29 22:00:00,London,Winter,-3.1,68.0,50.0,55.4,Storm,961.4,Islington,1986.0,50.6,0.0,Low,Wet,
2024-02-16 13:00:00,London,Winter,9.6,100.0,15.3,69.3,Clear,959.6,Kensington,1283.0,60.7,0.0,Low,Dry,8405.0
2024-02-13 02:00:00,London,Winter,12.8,75.0,26.8,26.7,Rain,1023.9,Southwark,794.0,97.4,0.0,Low,Wet,4481.0
2024-06-20 12:00:00,London,Summer,16.1,37.0,2.2,150.0,Clear,1021.9,Hackney,663.0,87.3,0.0,Low,Wet,4681.0
2024-03-05 03:00:00,London,Spring,11.2,,4.9,34.8,Clear,950.7,Kensington,425.0,87.7,0.0,Low,Snowy,257.0
2024-01-18 02:00:00,London,Winter,1.1,100.0,18.1,,Storm,987.4,Camden,544.0,44.2,0.0,Low,Damaged,7738.0
2024-05-01 06:00:00,London,Spring,11.6,23.0,8.5,73.2,Fog,1040.5,Westminster,125.0,91.7,0.0,Low,Snowy,4050.0
2024-07-15 01:00:00,London,Summer,23.6,43.0,0.6,9.5,Rain,985.3,Kensington,1601.0,44.0,0.0,Low,Wet,8111.0
2024-05-02 21:00:00,London,Spring,14.2,78.0,4.8,14.0,Clear,1020.4,Westminster,1243.0,77.4,0.0,Low,Snowy,9369.0
2024-07-02 11:00:00,London,Summer,31.9,56.0,,61.0,Storm,1032.6,Westminster,207.0,57.2,0.0,Low,Dry,
2024-01-31 13:00:00,London,Winter,4.9,90.0,14.2,0.3,Rain,964.8,Kensington,358.0,89.3,0.0,Low,Snowy,1423.0
2024-07-03 22:00:00,London,Summer,24.3,22.0,7.3,46.0,Snow,953.2,Chelsea,1482.0,107.0,0.0,Low,Wet,7370.0
2024-04-03 22:00:00,London,Spring,19.7,72.0,3.3,31.4,Clear,996.1,Southwark,478.0,45.6,1.0,Low,Snowy,8251.0
2024-02-12 21:00:00,London,Winter,15.0,97.0,19.2,36.3,Rain,984.6,Kensington,1025.0,91.6,0.0,Low,Dry,1217.0
2024-05-18 05:00:00,London,Spring,7.3,28.0,9.2,7.1,Rain,958.5,Lambeth,1728.0,41.8,1.0,Low,Wet,5759.0
2024-01-27 23:00:00,London,Winter,9.8,71.0,3.9,61.3,Snow,1028.9,Hackney,1066.0,93.8,0.0,Low,Snowy,8271.0
2024-03-09 20:00:00,London,Spring,11.5,40.0,6.0,23.5,Fog,1001.1,Southwark,1524.0,54.1,0.0,Low,Dry,6136.0
2024-07-19 15:00:00,London,Summer,26.6,31.0,3.9,46.9,Clear,957.5,Southwark,289.0,45.5,1.0,Low,Snowy,1633.0
2024-07-19 15:00:00,London,Summer,26.6,31.0,3.9,46.9,Clear,957.5,Lambeth,289.0,45.5,1.0,Low,Snowy,1633.0
2024-01-21 17:00:00,London,Winter,12.0,81.0,28.0,43.4,Clear,976.7,Kensington,3410.0,10.6,2.0,Medium,Snowy,8944.0
2024-05-15 06:00:00,London,Spring,11.7,79.0,7.6,43.8,Fog,1007.9,Camden,532.0,102.2,0.0,Low,Damaged,4584.0
2024-02-28 20:00:00,London,Winter,5.2,83.0,25.6,,Rain,974.3,Greenwich,1268.0,93.0,0.0,Low,Snowy,9615.0
2024-04-07 02:00:00,London,Spring,17.8,27.0,2.3,54.8,Fog,981.4,Greenwich,1619.0,52.4,0.0,Low,Damaged,8769.0
2024-02-04 17:00:00,London,Winter,7.4,98.0,25.3,3.7,Snow,1039.8,Southwark,1362.0,78.3,3.0,Low,Wet,6671.0
2024-06-06 02:00:00,London,Summer,16.4,51.0,2.0,11.0,Clear,1016.5,Greenwich,1367.0,67.7,0.0,Low,Damaged,6618.0
2024-02-03 20:00:00,London,Winter,7.5,68.0,27.1,61.5,Rain,1011.8,Kensington,1670.0,115.5,0.0,Low,Snowy,8618.0
2024-01-24 03:00:00,London,Winter,1.8,77.0,25.8,,Rain,996.4,Lambeth,1206.0,67.7,0.0,Low,Damaged,1895.0
2024-01-27 02:00:00,London,Winter,12.2,60.0,6.6,14.9,Storm,1041.5,Chelsea,1271.0,81.9,0.0,Low,Dry,4111.0
2024-03-23 03:00:00,London,Spring,23.7,80.0,50.0,67.3,Fog,1038.9,Westminster,1732.0,63.7,0.0,Low,Snowy,6852.0
2024-03-14 03:00:00,London,Spring,17.7,56.0,7.1,36.4,Storm,1014.9,Chelsea,1076.0,55.8,0.0,High,Dry,2229.0
2024-07-13 13:00:00,London,Summer,23.7,75.0,6.4,71.4,Clear,998.7,Lambeth,720.0,63.6,0.0,Low,Dry,7309.0
2024-05-17 21:00:00,London,Spring,20.5,58.0,3.8,9.9,Clear,987.2,Camden,1968.0,74.0,0.0,Low,Wet,1957.0
2024-02-08 03:00:00,London,Winter,0.1,82.0,13.1,55.2,Clear,974.3,Camden,1997.0,100.8,0.0,Low,Snowy,2307.0
2024-01-31 22:00:00,London,Winter,-4.6,68.0,17.9,55.6,Clear,997.5,Chelsea,1340.0,88.9,0.0,Low,Damaged,3919.0
2024-04-17 02:00:00,London,Spring,18.5,68.0,1.2,49.0,Clear,1022.9,Islington,215.0,114.7,0.0,Low,Wet,4574.0
2024-06-04 13:00:00,London,Summer,23.0,59.0,7.6,30.0,Rain,957.1,Kensington,804.0,83.4,0.0,Low,Dry,8451.0
2024-01-11 14:00:00,London,Winter,0.4,60.0,9.3,77.0,Rain,1039.9,Hackney,1928.0,77.0,0.0,Low,Snowy,5285.0
2024-04-15 15:00:00,London,Spring,13.3,36.0,,77.2,Clear,1015.0,Islington,546.0,75.0,0.0,Low,Wet,4679.0
2024-05-19 21:00:00,London,Spring,8.1,60.0,7.1,42.9,Rain,1022.8,Chelsea,1618.0,113.3,0.0,Low,Damaged,8164.0
2024-03-30 08:00:00,London,Spring,10.9,54.0,3.6,35.7,Rain,1004.9,Islington,3482.0,13.2,0.0,Medium,Snowy,9802.0
2024-03-26 13:00:00,London,Spring,21.4,34.0,9.9,38.1,Fog,1048.0,Westminster,1709.0,88.7,0.0,Low,Dry,8690.0
2024-07-22 04:00:00,London,Summer,14.7,47.0,0.4,16.6,Rain,998.9,Islington,326.0,59.2,0.0,Low,Snowy,7721.0
2024-03-31 10:00:00,London,Spring,10.6,32.0,,45.5,Clear,1037.5,Westminster,1078.0,82.9,0.0,Low,Damaged,
2024-06-18 21:00:00,London,Summer,14.2,24.0,,51.4,Clear,978.2,Chelsea,531.0,81.7,2.0,Low,Damaged,2897.0
2024-04-23 21:00:00,London,Spring,24.2,,6.4,150.0,Clear,950.7,Southwark,1158.0,54.1,0.0,Low,Damaged,2147.0
2024-02-07 08:00:00,London,Winter,6.5,69.0,24.7,46.7,Rain,979.4,Islington,4753.0,24.3,0.0,High,Wet,583.0
2024-05-11 15:00:00,London,Spring,11.6,,8.5,45.7,Clear,969.3,Chelsea,1774.0,76.4,0.0,Low,Wet,5409.0
2024-05-08 17:00:00,London,Spring,15.2,28.0,5.2,56.7,Storm,1035.1,Camden,3552.0,,0.0,Medium,Snowy,524.0
2024-01-23 16:00:00,London,Winter,8.5,72.0,19.9,23.3,Rain,1025.4,Kensington,1374.0,0.0,0.0,Low,Damaged,4989.0
2024-01-09 07:00:00,London,Winter,7.7,64.0,14.9,50.8,Clear,973.0,Chelsea,3436.0,18.1,2.0,Medium,Dry,802.0
2024-04-11 08:00:00,London,Spring,14.1,58.0,9.5,68.3,Clear,1042.1,Greenwich,2077.0,,0.0,Medium,Damaged,7460.0
2024-02-26 16:00:00,London,Winter,-1.1,82.0,25.8,26.3,Snow,985.4,Westminster,1603.0,90.6,0.0,Low,Snowy,4666.0
2024-05-08 16:00:00,London,Spring,12.6,53.0,5.8,44.7,Clear,1036.6,Chelsea,1571.0,91.7,2.0,Low,Damaged,7654.0
2024-05-09 18:00:00,London,Spring,8.0,71.0,7.5,31.2,Rain,988.0,Kensington,2552.0,114.8,0.0,Low,Snowy,3454.0
2024-06-18 18:00:00,London,Summer,30.7,20.0,7.4,72.0,Clear,1011.8,Camden,2947.0,48.1,0.0,Medium,Wet,1078.0
2024-05-20 06:00:00,London,Spring,13.2,75.0,7.8,73.4,Fog,1001.7,Hackney,995.0,44.7,0.0,Low,Snowy,2608.0
2024-06-05 20:00:00,London,Summer,20.3,58.0,3.3,66.3,Rain,1042.4,Hackney,869.0,40.6,0.0,Low,Dry,9131.0
2024-01-27 00:00:00,London,Winter,1.6,76.0,10.5,5.7,Clear,970.0,Islington,1609.0,114.3,0.0,Low,Wet,5797.0
2024-02-07 23:00:00,London,Winter,-0.5,88.0,8.7,70.3,Rain,1046.5,Islington,1362.0,70.3,0.0,Low,Dry,1892.0
2024-03-09 02:00:00,London,Spring,23.7,29.0,6.9,30.2,Clear,976.5,Camden,1583.0,76.3,0.0,Low,Damaged,6495.0
2024-03-04 14:00:00,London,Spring,17.5,68.0,1.0,72.2,Rain,1007.9,Chelsea,507.0,52.0,0.0,Low,Dry,784.0
2024-06-05 23:00:00,London,Summer,15.8,78.0,8.0,22.6,Rain,983.6,Lambeth,1243.0,100.3,0.0,Low,Snowy,3003.0
2024-04-04 20:00:00,London,Spring,7.1,44.0,4.8,55.4,Rain,958.1,Camden,1367.0,116.9,0.0,Low,Dry,5475.0
2024-07-15 00:00:00,London,Summer,31.3,38.0,1.7,64.8,Clear,1039.2,Hackney,598.0,105.6,2.0,Low,Wet,6270.0
2024-06-12 02:00:00,London,Summer,25.0,60.0,4.5,48.6,Storm,958.7,Kensington,794.0,0.0,0.0,Low,Snowy,4138.0
2024-06-05 15:00:00,London,Summer,11.1,74.0,3.6,9.9,Clear,977.2,Southwark,1714.0,79.7,0.0,Low,Wet,8327.0
2024-06-01 17:00:00,London,Summer,10.3,76.0,9.1,2.8,Clear,1037.1,Islington,2976.0,86.0,20.0,Low,Wet,2916.0
2024-06-29 20:00:00,London,Summer,13.3,65.0,0.1,40.3,Fog,1037.2,Kensington,840.0,88.6,0.0,Low,Dry,6266.0
2024-06-20 10:00:00,London,Summer,15.4,76.0,2.4,16.2,Clear,975.5,Islington,127.0,92.9,0.0,Low,Wet,7035.0
2024-05-30 13:00:00,London,Spring,15.7,79.0,5.9,78.6,Fog,996.9,Kensington,1361.0,70.5,0.0,Low,Damaged,2441.0
2024-01-10 12:00:00,London,Winter,12.2,64.0,5.6,70.9,Clear,1019.6,Hackney,1063.0,54.3,0.0,Low,Wet,2568.0
2024-01-28 07:00:00,London,Winter,7.7,74.0,8.9,45.9,Snow,1038.1,Greenwich,3375.0,31.6,0.0,Medium,Wet,1594.0
2024-07-12 02:00:00,London,Summer,22.0,57.0,8.6,48.0,Clear,1023.4,Lambeth,410.0,48.5,0.0,Low,Dry,221.0
2024-05-17 23:00:00,London,Spring,18.7,39.0,2.3,51.3,Rain,976.2,Hackney,1316.0,104.1,0.0,Low,Dry,5215.0
2024-07-25 11:00:00,London,Summer,17.3,54.0,3.8,49.8,Storm,1041.6,Westminster,453.0,82.0,0.0,Low,Wet,6814.0
2024-02-03 15:00:00,London,Winter,10.9,95.0,14.7,52.6,Clear,984.5,Hackney,165.0,102.0,0.0,Low,Damaged,3070.0
2024-03-03 02:00:00,London,Spring,9.9,43.0,1.4,30.7,Clear,965.3,Westminster,756.0,71.3,0.0,Low,Damaged,6917.0
2024-05-18 01:00:00,London,Spring,17.9,30.0,5.6,55.6,Rain,984.5,Hackney,1299.0,49.8,0.0,Low,Dry,8168.0
2024-04-03 01:00:00,London,Spring,5.9,,3.0,57.2,Snow,1023.1,Chelsea,348.0,40.8,0.0,Low,Snowy,5450.0
2024-01-11 08:00:00,London,Winter,10.9,80.0,2.5,34.2,Clear,968.0,Hackney,3867.0,24.4,0.0,Medium,Damaged,2826.0
2024-07-02 03:00:00,London,Summer,17.5,57.0,6.0,19.6,Clear,1041.2,Islington,1569.0,100.3,0.0,Low,Wet,7059.0
2024-06-11 20:00:00,London,Summer,16.8,23.0,7.0,34.5,Snow,998.5,Hackney,622.0,42.5,0.0,Low,Snowy,1720.0
2024-07-16 23:00:00,London,Summer,27.5,59.0,3.5,9.5,Clear,1019.5,Lambeth,1261.0,60.0,0.0,Low,Damaged,5411.0
2024-06-06 15:00:00,London,Summer,34.4,40.0,3.9,47.8,Fog,1045.2,Lambeth,1342.0,108.3,0.0,Low,Wet,5882.0
2024-06-10 19:00:00,London,Summer,13.1,80.0,1.3,36.3,Rain,999.4,Hackney,2937.0,77.3,0.0,Low,Damaged,6703.0
2024-06-08 11:00:00,London,Summer,10.9,66.0,7.7,42.7,Clear,994.1,Chelsea,1115.0,46.0,0.0,Low,Wet,7478.0
2024-02-15 15:00:00,London,Winter,40.0,97.0,,67.9,Rain,980.0,Chelsea,545.0,69.3,0.0,Low,Wet,9693.0
2024-06-01 14:00:00,London,Summer,34.1,54.0,3.5,50.7,Snow,990.5,Kensington,1078.0,94.2,0.0,Low,Dry,3936.0
2024-02-21 20:00:00,London,Winter,11.0,88.0,16.3,4.9,Clear,1029.6,Chelsea,631.0,97.3,0.0,Low,Dry,8233.0
2024-03-13 04:00:00,London,Spring,20.8,35.0,2.6,43.5,Fog,967.2,Lambeth,10000.0,56.0,0.0,Low,Dry,2538.0
2024-07-11 17:00:00,London,Summer,33.5,73.0,1.4,54.6,Storm,1006.1,Islington,2202.0,117.1,0.0,Low,Wet,3421.0
2024-04-25 11:00:00,London,Spring,17.2,80.0,5.4,75.2,Clear,981.0,Kensington,289.0,0.0,0.0,Low,Dry,3258.0
2024-06-19 13:00:00,London,Summer,28.2,67.0,2.7,9.5,Clear,994.4,Greenwich,1909.0,45.1,,Low,Snowy,2941.0
2024-06-02 10:00:00,London,Summer,11.9,57.0,5.5,4.0,Clear,995.0,Islington,1511.0,96.1,0.0,Low,Snowy,4845.0
2024-06-30 13:00:00,London,Summer,12.1,72.0,8.8,4.0,Clear,992.9,Kensington,1361.0,64.7,0.0,Low,Dry,8617.0
2024-05-31 14:00:00,London,Spring,5.5,26.0,6.1,150.0,Rain,,Lambeth,348.0,110.2,0.0,Low,Damaged,5577.0
2024-01-04 16:00:00,London,Winter,8.0,79.0,12.9,17.9,Clear,1049.6,Islington,1400.0,119.4,0.0,Low,Snowy,6273.0
2024-06-24 00:00:00,London,Summer,18.8,24.0,3.5,76.9,Storm,1013.8,Southwark,1975.0,67.8,0.0,Low,Damaged,6479.0
2024-04-29 03:00:00,London,Spring,11.6,78.0,6.7,20.2,Clear,951.1,Islington,538.0,92.8,0.0,High,Wet,7439.0
2024-06-13 22:00:00,London,Summer,22.7,61.0,2.2,34.5,Clear,980.8,Lambeth,1568.0,0.0,0.0,Low,Damaged,9028.0
2024-05-28 13:00:00,London,Spring,5.2,71.0,4.8,54.1,Rain,1002.4,Greenwich,1405.0,79.0,0.0,Low,Damaged,1862.0
2024-07-21 18:00:00,London,Summer,19.6,62.0,5.6,55.0,Clear,1008.3,Greenwich,1282.0,112.1,0.0,Low,Wet,6283.0
2024-05-21 16:00:00,London,Spring,23.1,54.0,2.3,7.9,Clear,962.2,Islington,1771.0,84.2,0.0,Low,Dry,2251.0
2024-04-10 14:00:00,London,Spring,7.3,57.0,9.7,38.1,Rain,1036.5,Lambeth,1032.0,44.7,0.0,Low,Damaged,3045.0
2024-04-10 14:00:00,London,Spring,7.3,57.0,9.7,38.1,Rain,1036.5,Southwark,1032.0,44.7,0.0,Low,Damaged,3045.0
2024-06-23 22:00:00,London,Summer,23.5,31.0,9.7,21.3,Storm,960.2,Westminster,1754.0,107.0,0.0,Low,Dry,1159.0
2024-02-29 05:00:00,London,Winter,2.9,99.0,2.9,8.3,Clear,1042.0,Hackney,994.0,67.5,0.0,Low,Damaged,2916.0
2024-02-19 21:00:00,London,Winter,-4.7,74.0,7.5,9.1,Fog,979.2,Southwark,340.0,82.0,2.0,Low,Snowy,935.0
2024-03-30 10:00:00,London,Spring,16.8,28.0,3.3,71.3,Fog,954.2,Westminster,297.0,83.8,0.0,Low,Dry,9884.0
2024-01-14 03:00:00,London,Winter,0.5,84.0,0.3,20.8,Clear,1012.7,Islington,810.0,109.6,1.0,Medium,Damaged,1862.0
2024-01-23 10:00:00,London,Winter,-4.6,75.0,28.6,19.2,Clear,968.8,Greenwich,351.0,44.3,0.0,Low,Dry,8229.0
2024-01-25 08:00:00,London,Winter,9.6,81.0,16.7,51.0,Clear,969.7,Islington,1220.0,67.3,0.0,Low,Damaged,1827.0
2024-04-24 19:00:00,London,Spring,9.5,26.0,50.0,5.4,Fog,954.5,Chelsea,1647.0,75.0,0.0,Low,Damaged,5303.0
2024-07-17 08:00:00,London,Summer,10.5,70.0,4.3,15.0,Clear,1007.5,Westminster,2794.0,89.4,1.0,Low,Dry,4218.0
2024-05-31 06:00:00,London,Spring,19.5,68.0,9.3,72.9,Clear,996.8,Lambeth,1342.0,97.1,0.0,Low,Snowy,4876.0
2024-05-01 12:00:00,London,Spring,10.2,,1.4,19.6,Clear,1022.5,Islington,208.0,89.6,0.0,Low,Damaged,
2024-04-07 13:00:00,London,Spring,12.0,36.0,9.5,29.6,Clear,1035.9,Kensington,1914.0,63.0,0.0,Low,Dry,7217.0
2024-03-05 09:00:00,London,Spring,12.7,30.0,8.0,12.7,Clear,1027.4,Greenwich,4524.0,22.8,0.0,High,Damaged,2920.0
2024-05-01 01:00:00,London,Spring,24.3,67.0,7.9,69.8,Clear,1024.2,Greenwich,1377.0,93.1,0.0,Low,Wet,4380.0
2024-05-03 18:00:00,London,Spring,18.9,31.0,7.5,9.3,Rain,1029.5,Kensington,3834.0,21.7,0.0,Medium,Damaged,5281.0
2024-07-06 09:00:00,London,Summer,22.7,23.0,2.0,5.1,Clear,1009.9,Greenwich,4506.0,24.5,1.0,High,Damaged,3810.0
2024-06-16 01:00:00,London,Summer,14.6,57.0,4.8,10.1,Storm,971.8,Camden,742.0,46.0,0.0,Low,Dry,9208.0
2024-06-18 22:00:00,London,Summer,22.9,65.0,9.9,70.0,Clear,975.4,Kensington,392.0,0.0,0.0,Medium,Dry,4696.0
2024-04-12 02:00:00,London,Spring,12.5,37.0,6.9,48.3,Clear,972.2,Southwark,135.0,59.5,0.0,Low,Snowy,5859.0
2024-02-02 08:00:00,London,Winter,4.3,99.0,3.3,2.5,Snow,1009.3,Hackney,3399.0,13.2,0.0,Medium,Snowy,8109.0
2024-04-13 14:00:00,London,Spring,19.7,27.0,,17.0,Storm,954.6,Islington,1734.0,98.4,0.0,Low,Snowy,547.0
2024-03-07 15:00:00,London,Spring,18.9,34.0,8.4,27.3,Clear,973.7,Westminster,758.0,,0.0,Low,Snowy,6338.0
2024-06-19 09:00:00,London,Summer,14.4,,3.6,68.8,Clear,1018.5,Southwark,4882.0,32.4,0.0,Medium,Dry,9920.0
2024-07-04 23:00:00,London,Summer,33.6,31.0,8.6,11.6,Clear,979.6,Westminster,135.0,80.3,0.0,Low,Wet,4482.0
2024-03-30 21:00:00,London,Spring,22.0,62.0,9.1,37.3,Fog,1006.9,Lambeth,292.0,112.8,0.0,Low,Wet,5203.0
2024-02-03 13:00:00,London,Winter,-3.0,62.0,19.6,30.7,Snow,1028.3,Greenwich,1333.0,77.1,0.0,Low,Dry,5635.0
2024-01-05 04:00:00,London,Winter,-0.2,87.0,50.0,19.5,Rain,1030.6,Camden,1430.0,55.6,0.0,Low,Wet,
2024-02-24 02:00:00,London,Winter,-10.0,77.0,,58.2,Clear,1036.1,Kensington,543.0,97.1,0.0,Low,Damaged,6141.0
2024-02-18 21:00:00,London,Winter,12.0,79.0,21.7,79.2,Fog,1014.4,Southwark,353.0,60.9,0.0,Low,Wet,4221.0
2024-04-18 02:00:00,London,Spring,6.9,71.0,0.3,2.6,Clear,1019.5,Lambeth,1072.0,118.9,0.0,Low,Damaged,9976.0
2024-04-07 11:00:00,London,Spring,21.8,54.0,8.2,39.2,Rain,1018.2,Camden,976.0,100.7,,Low,Snowy,8161.0
2024-03-08 09:00:00,London,Spring,14.4,64.0,3.6,8.0,Clear,1003.7,Chelsea,3922.0,11.5,0.0,Medium,Dry,3897.0
2024-05-23 02:00:00,London,Spring,22.1,24.0,0.6,46.5,Rain,1037.8,Kensington,1906.0,62.0,0.0,Low,Dry,576.0
2024-02-07 05:00:00,London,Winter,-2.3,74.0,17.2,0.3,Clear,993.5,Greenwich,1530.0,40.1,0.0,Low,Wet,7372.0
2024-02-23 09:00:00,London,Winter,9.7,95.0,12.9,38.1,Fog,985.3,Greenwich,4772.0,36.9,0.0,Medium,Snowy,2232.0
2024-01-03 14:00:00,London,Winter,11.9,81.0,6.1,66.6,Storm,966.5,Westminster,1130.0,51.9,0.0,Low,Snowy,3140.0
2024-05-22 05:00:00,London,Spring,12.2,49.0,7.4,59.7,Storm,,Kensington,881.0,84.4,0.0,Low,Dry,5041.0
2024-06-15 00:00:00,London,Summer,30.6,50.0,7.1,55.3,Clear,1029.3,Lambeth,10000.0,90.8,0.0,Low,Damaged,6082.0
2024-07-14 03:00:00,London,Summer,11.6,54.0,6.9,33.5,Clear,1019.0,Westminster,1349.0,105.2,0.0,Low,Dry,3002.0
2024-03-10 19:00:00,London,Spring,16.4,50.0,5.8,59.2,Rain,963.0,Lambeth,1447.0,65.3,0.0,Low,Wet,8959.0
2024-06-30 01:00:00,London,Summer,32.7,65.0,7.9,35.4,Snow,999.8,Camden,608.0,110.4,0.0,Low,Damaged,475.0
2024-01-05 13:00:00,London,Winter,8.4,61.0,24.0,51.2,Clear,1013.3,Westminster,867.0,82.4,0.0,Low,Snowy,2000.0
2024-02-04 15:00:00,London,Winter,0.5,96.0,5.9,50.5,Fog,987.8,Islington,1965.0,43.1,0.0,Low,Damaged,5691.0
2024-07-19 11:00:00,London,Summer,14.5,22.0,5.3,35.3,Clear,1032.5,Westminster,402.0,41.1,0.0,Low,Wet,3788.0
